date,precip,t_max,t_min,t_mean,s,rh_830,rh_1430,ws
06-06-1997,0,25,17,21,2,90,75,2.9
07-06-1997,0,24,15,19.5,2.25,81,74,2.9
08-06-1997,0,24,14,19,2.5,90,75,3.3
09-06-1997,0,24,15,19.5,2.25,90,82,2.6
10-06-1997,3.56,23,15,19,2,81,73,3.1
11-06-1997,6.1,24,15,19.5,2.25,90,82,3.1
12-06-1997,1.02,22,15,18.5,1.75,81,74,3.7
13-06-1997,26.92,26,16,21,2.5,80,75,3
14-06-1997,0,25,16,20.5,2.25,90,82,2.9
15-06-1997,0,25,16,20.5,2.25,81,74,3
16-06-1997,3.05,21,17,19,1,90,74,3.3
17-06-1997,0,24,14,19,2.5,80,73,4.3
18-06-1997,1.02,22,14,18,2,90,81,4.4
19-06-1997,0.51,24,14,19,2.5,81,73,4.3
20-06-1997,0,22,13,17.5,2.25,81,74,4
21-06-1997,0,24,14,19,2.5,80,73,3.6
22-06-1997,0,24,14,19,2.5,90,82,4.8
23-06-1997,11.18,25,14,19.5,2.75,100,100,5
24-06-1997,12.19,18,17,17.5,0.25,100,100,5.5
25-06-1997,25.4,18,17,17.5,0.25,100,100,6.8
26-06-1997,19.3,18,17,17.5,0.25,90,81,6.8
27-06-1997,26.42,18,18,18,2.5,100,100,7.2
28-06-1997,25.4,18,18,18,2.95,100,100,6.8
29-06-1997,27.43,18,18,18,1.9,100,100,7
30-06-1997,77.72,18,18,18,3.91,100,100,7.5
01-07-1997,92.46,16,16,16,3.9,100,100,6.4
02-07-1997,75.18,16,16,16,0.55,100,100,7.2
03-07-1997,25.15,17,16,16.5,0.25,100,100,6.2
04-07-1997,25.15,17,16,16.5,0.25,100,100,6.3
05-07-1997,46.23,17,16,16.5,0.25,100,100,4.5
06-07-1997,34.29,17,16,16.5,0.25,100,100,6.1
07-07-1997,77.98,17,16,16.5,0.25,100,100,6.8
08-07-1997,13.97,18,16,17,0.5,90,100,6.3
09-07-1997,6.86,18,16,17,0.5,100,100,6
10-07-1997,9.91,18,17,17.5,0.25,100,100,6.1
11-07-1997,54.36,17,17,17,5.27,90,100,6.3
12-07-1997,12.95,17,17,17,6.37,100,100,5.6
13-07-1997,25.4,17,17,17,4.67,100,100,5
14-07-1997,33.27,18,17,17.5,0.25,100,100,5.6
15-07-1997,33.27,20,17,18.5,0.75,100,100,6.4
16-07-1997,32.77,20,18,19,0.5,100,100,7.1
17-07-1997,33.27,18,17,17.5,0.25,100,90,6.5
18-07-1997,13.97,19,17,18,0.5,100,100,5.1
19-07-1997,44.2,18,17,17.5,0.25,90,100,3.9
20-07-1997,7.87,20,18,19,0.5,90,90,5
21-07-1997,2.03,20,18,19,0.5,90,90,5.5
22-07-1997,48.26,21,17,19,1,100,90,5.4
23-07-1997,1.02,20,18,19,0.5,100,100,5.8
24-07-1997,72.39,20,16,18,1,100,100,5.8
25-07-1997,63.25,17,16,16.5,0.25,100,100,6.2
26-07-1997,47.24,17,17,17,1.64,100,100,6.2
27-07-1997,72.39,17,17,17,3.01,100,100,6.4
28-07-1997,33.27,17,16,16.5,0.25,100,100,6.6
29-07-1997,16,18,17,17.5,0.25,100,100,6.8
30-07-1997,44.45,18,17,17.5,0.25,100,100,7.5
31-07-1997,130.56,18,17,17.5,0.25,100,100,7.1
01-08-1997,76.2,18,18,18,2.96,100,100,6.8
02-08-1997,109.47,18,16,17,0.5,100,100,6.9
03-08-1997,72.39,18,16,17,0.5,100,100,7.2
04-08-1997,34.04,18,16,17,0.5,100,90,8.4
05-08-1997,6.1,20,15,17.5,1.25,89,90,8.2
06-08-1997,0,18,17,17.5,0.25,100,100,7.5
07-08-1997,48.77,18,17,17.5,0.25,100,100,5.6
08-08-1997,32.51,18,17,17.5,0.25,100,100,4.9
09-08-1997,8.13,17,16,16.5,0.25,90,90,4.9
10-08-1997,12.95,19,16,17.5,0.75,90,90,5.5
11-08-1997,9.91,18,16,17,0.5,90,100,4.8
12-08-1997,14.99,20,18,19,0.5,100,100,3.9
13-08-1997,12.95,19,17,18,0.5,90,90,4.1
14-08-1997,4.06,20,15,17.5,1.25,80,81,4.4
15-08-1997,0,20,18,19,0.5,90,81,4.9
16-08-1997,2.03,21,16,18.5,1.25,90,100,4.9
17-08-1997,3.05,20,18,19,0.5,80,100,3.7
18-08-1997,20.07,18,16,17,0.5,90,100,5.4
19-08-1997,10.92,18,17,17.5,0.25,100,100,5.5
20-08-1997,38.35,18,17,17.5,0.25,100,100,6.2
21-08-1997,21.08,18,17,17.5,0.25,90,100,6.4
22-08-1997,80.26,18,16,17,0.5,89,90,7.5
23-08-1997,45.47,18,16,17,0.5,100,100,6.6
24-08-1997,23.11,18,16,17,0.5,100,100,6.5
25-08-1997,0,20,17,18.5,0.75,90,90,6.2
26-08-1997,14.99,19,17,18,0.5,100,100,7
27-08-1997,42.16,19,17,18,0.5,100,100,6
28-08-1997,46.23,17,16,16.5,0.25,100,100,5.4
29-08-1997,50.29,17,17,17,0.56,100,90,5.6
30-08-1997,31.24,17,16,16.5,0.25,100,90,5.8
31-08-1997,25.65,18,17,17.5,0.25,100,90,4.3
01-09-1997,0,24,12,18,3,81,90,4
02-09-1997,0,24,12,18,3.12,90,73,4.4
03-09-1997,0,21,13,17,2.11,80,80,4.4
04-09-1997,0,22,13,17.5,2.36,80,73,3.5
05-09-1997,2.03,24,16,20,2.12,90,90,2.5
06-09-1997,0,26,16,21,2.63,90,90,3.2
07-09-1997,3.05,21,17,19,1.11,80,90,2.9
08-09-1997,4.06,22,16,19,1.61,90,81,3
09-09-1997,2.03,20,17,18.5,0.85,100,81,2.5
10-09-1997,18.03,20,15,17.5,1.35,80,90,1.8
11-09-1997,19.05,22,15,18.5,1.86,90,73,1.6
12-09-1997,32,21,16,18.5,1.36,100,73,2
13-09-1997,0,20,15,17.5,1.35,80,73,2.1
14-09-1997,4.06,22,17,19.5,1.36,90,81,1.7
15-09-1997,0,22,17,19.5,1.36,90,90,2.3
16-09-1997,28.45,19,17,18,0.6,90,74,3.4
17-09-1997,0,22,15,18.5,1.86,82,90,2.7
18-09-1997,16,22,18,20,1.11,100,90,3.2
19-09-1997,12.95,18,15,16.5,0.84,90,81,3.5
20-09-1997,16,22,15,18.5,1.86,100,90,3.7
21-09-1997,28.45,18,15,16.5,0.84,100,90,4.5
22-09-1997,6.1,20,17,18.5,0.85,100,100,4.6
23-09-1997,29.46,18,17,17.5,0.34,100,90,4.9
24-09-1997,17.02,18,16,17,0.59,100,100,5.5
25-09-1997,10.92,18,17,17.5,0.34,90,81,5.2
26-09-1997,0,20,14,17,1.6,80,90,4.2
27-09-1997,0,21,10,15.5,2.86,89,80,3.9
28-09-1997,0,22,10,16,3.11,89,80,3.2
29-09-1997,0,21,10,15.5,2.86,89,81,3.1
30-09-1997,0,22,10,16,3.11,90,90,3.6
01-10-1997,1.02,21,17,19,1.11,90,73,3.1
02-10-1997,0,21,17,19,1.16,90,81,2.9
03-10-1997,0,23,10,16.5,3.42,89,73,2.5
04-10-1997,4.06,22,12,17,2.67,80,73,2.1
05-10-1997,0,23,12,17.5,2.92,89,73,1.6
06-10-1997,0,23,14,18.5,2.42,80,74,1.5
07-10-1997,1.02,23,15,19,2.17,90,81,2
08-10-1997,4.06,24,15,19.5,2.43,80,73,2.7
09-10-1997,4.06,23,13,18,2.67,100,81,2.7
10-10-1997,0,22,11,16.5,2.92,89,81,2.8
11-10-1997,0,22,10,16,3.17,81,74,2.9
12-10-1997,6.86,23,13,18,2.67,90,81,3.1
13-10-1997,7.87,23,15,19,2.17,90,90,2.8
14-10-1997,5.08,24,15,19.5,2.43,80,90,2.4
15-10-1997,8.89,23,16,19.5,1.92,100,81,3
16-10-1997,34.29,23,14,18.5,2.42,90,73,3.7
17-10-1997,2.03,22,16,19,1.67,90,66,3.2
18-10-1997,0,23,15,19,2.17,80,66,2.7
19-10-1997,4.06,22,15,18.5,1.92,90,81,3
20-10-1997,21.08,23,15,19,2.17,80,90,2.9
21-10-1997,37.08,19,16,17.5,0.89,80,90,2.4
22-10-1997,11.94,23,16,19.5,1.92,89,91,1.3
23-10-1997,12.95,23,17,20,1.67,100,73,0.8
24-10-1997,8.89,21,15,18,1.66,100,73,0.7
25-10-1997,4.06,23,14,18.5,2.42,90,82,1.4
26-10-1997,8.89,23,15,19,2.17,81,91,1.9
27-10-1997,1.02,22,16,19,1.67,90,74,1.6
28-10-1997,1.02,23,14,18.5,2.42,90,67,2.1
29-10-1997,0,24,15,19.5,2.43,80,81,1.1
30-10-1997,34.04,23,17,20,1.67,90,74,1.3
31-10-1997,5.08,21,15,18,1.66,90,90,1.4
01-11-1997,35.05,23,15,19,2.17,80,80,2.4
02-11-1997,0,23,17,20,1.68,90,90,2.6
03-11-1997,3.12,23,14,18.5,2.43,100,91,2.3
04-11-1997,10.92,20,17,18.5,0.91,90,90,3.3
05-11-1997,5.08,21,17,19,1.17,100,80,3.5
06-11-1997,7.87,20,18,19,0.66,90,73,3.4
07-11-1997,0,22,17,19.5,1.43,80,90,2.6
08-11-1997,12.95,21,18,19.5,0.92,90,100,2.2
09-11-1997,38.35,18,17,17.5,0.39,100,91,1.3
10-11-1997,36.32,19,17,18,0.65,90,81,1.5
11-11-1997,5.08,24,14,19,2.69,100,91,1.7
12-11-1997,17.02,23,13,18,2.68,90,91,1.7
13-11-1997,0,23,10,16.5,3.43,89,74,2
14-11-1997,0,23,10,16.5,3.43,89,81,2.2
15-11-1997,0,23,12,17.5,2.93,100,91,2.2
16-11-1997,0,23,10,16.5,3.43,89,81,2.6
17-11-1997,0,23,16,19.5,1.93,100,91,1.5
18-11-1997,10.92,23,16,19.5,1.93,100,81,0.5
19-11-1997,0,20,17,18.5,0.91,100,73,0.9
20-11-1997,0,21,12,16.5,2.42,100,66,1.1
21-11-1997,0,24,13,18.5,2.94,90,90,2.1
22-11-1997,0,23,16,19.5,1.93,73,80,3.1
23-11-1997,0,23,14,18.5,2.43,80,81,1.9
24-11-1997,6.1,23,14,18.5,2.43,100,91,0.8
25-11-1997,37.08,22,14,18,2.18,100,82,1
26-11-1997,0.51,24,15,19.5,2.44,90,90,0.9
27-11-1997,4.06,21,15,18,1.67,80,91,1.6
28-11-1997,31.24,22,15,18.5,1.93,100,81,2.3
29-11-1997,0,22,16,19,1.68,100,82,3.4
30-11-1997,0,21,15,18,1.67,90,81,3.1
01-12-1997,1.02,23,13,18,2.68,80,80,4.2
02-12-1997,0,20,12,16,2.18,70,80,3.4
03-12-1997,0,21,15,18,1.69,80,80,3.7
04-12-1997,0,21,15,18,1.69,90,80,3.3
05-12-1997,0,21,17,19,1.19,80,80,2.8
06-12-1997,1.02,21,17,19,1.19,90,90,1.9
07-12-1997,37.08,20,16,18,1.18,100,90,2.8
08-12-1997,12.95,20,15,17.5,1.43,100,90,1.5
09-12-1997,0,19,15,17,1.17,100,91,1.1
10-12-1997,3.05,21,14,17.5,1.94,90,90,1.6
11-12-1997,1.02,23,12,17.5,2.96,90,90,2.4
12-12-1997,0,19,14,16.5,1.42,100,90,2.1
13-12-1997,0,22,14,18,2.2,100,74,2
14-12-1997,0,23,13,18,2.71,90,58,1.7
15-12-1997,0,24,12,18,3.22,90,74,1.8
16-12-1997,1.02,23,13,18,2.71,100,82,2.6
17-12-1997,0,23,14,18.5,2.46,100,81,3
18-12-1997,0,23,13,18,2.71,90,82,2.1
19-12-1997,3.05,22,14,18,2.2,90,82,2.9
20-12-1997,2.03,24,15,19.5,2.47,80,81,2.7
21-12-1997,0,22,17,19.5,1.45,80,81,2.2
22-12-1997,25.4,20,15,17.5,1.43,100,73,2.1
23-12-1997,0,22,12,17,2.7,89,73,2.5
24-12-1997,0,23,10,16.5,3.46,100,81,2
25-12-1997,0,22,10,16,3.2,89,67,2.1
26-12-1997,0,24,10,17,3.72,100,74,2.8
27-12-1997,0,23,10,16.5,3.46,100,81,3.1
28-12-1997,0,24,8,16,4.22,89,81,3.1
29-12-1997,0,22,9,15.5,3.45,100,80,4
30-12-1997,0,24,10,17,3.72,89,81,3.5
31-12-1997,0,22,7,14.5,3.95,88,81,3.1
01-01-1998,0,22,13,17.5,5.55,100,81,3.8
02-01-1998,0,22,15,18.5,5.05,88,63,3.7
03-01-1998,0,22,14,18,5.3,78,63,5.1
04-01-1998,0,22,13,17.5,5.55,89,81,4.6
05-01-1998,0,21,8,14.5,6.4,100,57,3.4
06-01-1998,0,21,6,13.5,6.9,87,59,3.6
07-01-1998,0,24,6,15,8.1,86,59,4.2
08-01-1998,0,25,5,15,8.75,87,73,3.7
09-01-1998,0,24,9,16.5,7.35,100,73,4.1
10-01-1998,0,23,9,16,6.95,88,65,3.6
11-01-1998,0,24,5,14.5,8.35,86,59,3.9
12-01-1998,0,23,4,13.5,8.2,86,60,3.4
13-01-1998,0,24,6,15,8.1,100,58,2.4
14-01-1998,0,24,9,16.5,7.35,80,58,3.1
15-01-1998,0,26,6,16,8.9,90,58,2.2
16-01-1998,0,21,8,14.5,6.4,86,45,2
17-01-1998,0,23,7,15,7.45,88,43,1.2
18-01-1998,0,23,9,16,6.95,80,60,0.8
19-01-1998,0,23,13,18,5.95,88,75,0.7
20-01-1998,0,23,11,17,6.45,100,81,1.8
21-01-1998,0,22,9,15.5,6.55,100,82,2.7
22-01-1998,0,24,9,16.5,7.35,88,75,2
23-01-1998,0,24,10,17,7.1,88,75,2.4
24-01-1998,0,23,13,18,5.95,90,73,3
25-01-1998,0,23,12,17.5,6.2,80,65,3.5
26-01-1998,0,23,9,16,6.95,89,59,3.3
27-01-1998,0,23,8,15.5,7.2,89,59,3
28-01-1998,0,24,9,16.5,7.35,88,58,3
29-01-1998,0,22,7,14.5,7.05,88,50,3.8
30-01-1998,0,25,8,16.5,8,87,46,3.6
31-01-1998,0,25,12,18.5,7,80,52,4
01-02-1998,0,24,12,18,3.22,90,58,4.2
02-02-1998,0,23,9,16,3.71,87,50,3.4
03-02-1998,0,24,6,15,4.72,87,46,3.8
04-02-1998,0,24,6,15,4.72,87,28,3.1
05-02-1998,0,25,5,15,5.23,87,35,2.1
06-02-1998,0,26,6,16,5.23,87,35,1.6
07-02-1998,0,26,5,15.5,5.48,86,58,1.3
08-02-1998,0,23,7,15,4.21,89,53,2.2
09-02-1998,0,24,10,17,3.72,80,50,4
10-02-1998,0,24,15,19.5,2.47,79,58,4.6
11-02-1998,0,24,10,17,3.72,89,58,4.3
12-02-1998,0,23,9,16,3.71,88,66,3.5
13-02-1998,0,24,10,17,3.72,88,58,2.8
14-02-1998,0,25,13,19,3.23,100,58,1.3
15-02-1998,0,23,13,18,2.71,89,66,1.7
16-02-1998,0,24,13,18.5,2.97,88,67,1.2
17-02-1998,0,24,10,17,3.72,88,59,1.5
18-02-1998,0,24,16,20,2.22,89,73,2.5
19-02-1998,0,22,12,17,2.7,88,35,2
20-02-1998,0,24,10,17,3.72,89,36,2.9
21-02-1998,0,27,14,20.5,3.49,90,58,3.2
22-02-1998,0,23,13,18,2.71,79,36,3
23-02-1998,0,26,12,19,3.73,88,74,2.5
24-02-1998,0,25,13,19,3.23,100,67,1.5
25-02-1998,0,24,12,18,3.22,88,67,2.2
26-02-1998,0,24,8,16,4.22,87,46,1.9
27-02-1998,0,26,8,17,4.73,76,60,2
28-02-1998,0,26,9,17.5,4.48,74,46,1.4
01-03-1998,0,24,12,18,3.22,88,36,2.8
02-03-1998,0,25,9,17,4.2,88,27,2.4
03-03-1998,0,25,8,16.5,4.45,88,61,3
04-03-1998,0,24,8,16,4.19,77,41,3.6
05-03-1998,0,24,8,16,4.19,76,53,3.1
06-03-1998,0,25,8,16.5,4.45,88,68,1.2
07-03-1998,0,25,12,18.5,3.45,89,68,1.4
08-03-1998,0,24,10,17,3.69,88,61,2.4
09-03-1998,0,25,13,19,3.2,88,53,1.4
10-03-1998,0,26,10,18,4.21,78,60,2
11-03-1998,0,27,10,18.5,4.47,89,61,1
12-03-1998,0,25,12,18.5,3.45,89,49,2.2
13-03-1998,0,26,8,17,4.71,88,62,2.3
14-03-1998,0,26,9,17.5,4.46,78,60,1.5
15-03-1998,0,25,12,18.5,3.45,89,53,2.8
16-03-1998,0,26,8,17,4.71,88,53,3.7
17-03-1998,0,25,8,16.5,4.45,89,46,3.9
18-03-1998,0,27,8,17.5,4.97,76,47,2.9
19-03-1998,0,26,8,17,4.71,77,36,2.9
20-03-1998,0,26,10,18,4.21,48,21,3.6
21-03-1998,0,28,10,19,4.72,70,24,2.8
22-03-1998,0,28,10,19,4.72,73,36,2
23-03-1998,0,28,10,19,4.72,89,61,2.2
24-03-1998,0,28,10,19,4.72,89,62,2.3
25-03-1998,0,27,15,21,3.22,89,68,1.8
26-03-1998,0,26,13,19.5,3.46,89,61,1.5
27-03-1998,0,26,12,19,3.71,80,54,2.1
28-03-1998,0,27,12,19.5,3.97,79,62,2
29-03-1998,0,28,10,19,4.72,89,68,1.7
30-03-1998,0,27,9,18,4.72,89,68,1.2
31-03-1998,1.02,25,12,18.5,3.45,79,62,2.2
01-04-1998,0,24,13,18.5,2.94,80,54,2
02-04-1998,0,24,12,18,3.17,80,61,2
03-04-1998,0,26,12,19,3.68,73,49,1.5
04-04-1998,0,27,11,19,4.19,80,54,2.9
05-04-1998,0,27,12,19.5,3.94,80,47,3.7
06-04-1998,0,25,8,16.5,4.43,79,47,3.4
07-04-1998,0,28,11,19.5,4.45,79,61,2.1
08-04-1998,0,25,10,17.5,3.93,78,75,2
09-04-1998,0,25,8,16.5,4.43,68,61,2.1
10-04-1998,0,24,12,18,3.17,80,61,1.8
11-04-1998,0,26,12,19,3.68,90,75,1.7
12-04-1998,0,24,12,18,3.17,80,61,1.2
13-04-1998,2.03,26,11,18.5,3.93,89,75,1.6
14-04-1998,4.06,25,12,18.5,3.43,81,68,1.2
15-04-1998,0,26,12,19,3.68,89,75,1.3
16-04-1998,0,24,14,19,2.67,90,75,1
17-04-1998,11.94,24,16,20,2.17,91,82,1.3
18-04-1998,4.06,24,13,18.5,2.92,73,75,1.6
19-04-1998,0,24,14,19,2.67,74,68,2.9
20-04-1998,30.48,26,15,20.5,2.93,89,68,2.2
21-04-1998,16,27,17,22,2.69,90,82,2.2
22-04-1998,1.02,24,14,19,2.67,90,75,2.2
23-04-1998,0,24,14,19,2.67,90,82,2.1
24-04-1998,9.91,24,14,19,2.67,81,83,1.3
25-04-1998,18.03,25,13,19,3.18,90,61,1.8
26-04-1998,20.07,26,17,21.5,2.43,81,83,1.4
27-04-1998,18.03,26,14,20,3.18,90,75,1.8
28-04-1998,0,24,14,19,2.67,90,82,2.5
29-04-1998,0,24,16,20,2.17,90,82,2.2
30-04-1998,14.99,24,15,19.5,2.42,90,75,1.4
01-05-1998,0,23,13,18,2.66,74,83,1.4
02-05-1998,1.02,25,15,20,2.63,90,75,1
03-05-1998,0,26,14,20,3.13,82,68,1.9
04-05-1998,0,25,17,21,2.13,82,75,1.3
05-05-1998,0,24,14,19,2.62,90,76,1.5
06-05-1998,0,26,17,21.5,2.38,91,76,1.6
07-05-1998,0,26,14,20,3.13,74,68,2.2
08-05-1998,0,26,12,19,3.63,73,75,1.3
09-05-1998,0,22,15,18.5,1.86,64,82,0.9
10-05-1998,7.37,20,17,18.5,0.85,82,82,1.4
11-05-1998,4.32,23,19,21,1.12,81,91,1.4
12-05-1998,20.83,19,16,17.5,0.85,73,68,1.6
13-05-1998,0,23,13,18,2.62,90,75,1.7
14-05-1998,1.02,23,18,20.5,1.37,81,82,2
15-05-1998,4.06,23,17,20,1.62,90,91,1.5
16-05-1998,5.08,22,18,20,1.11,90,73,2.6
17-05-1998,1.02,26,18,22,2.13,73,75,3.3
18-05-1998,0,23,16,19.5,1.87,90,75,3.9
19-05-1998,0,23,17,20,1.62,90,82,3.9
20-05-1998,0,23,16,19.5,1.87,73,82,3.9
21-05-1998,0,23,18,20.5,1.37,81,75,3.1
22-05-1998,0,24,18,21,1.62,90,75,4
23-05-1998,0,20,19,19.5,0.35,81,75,4.1
24-05-1998,0,23,16,19.5,1.87,73,82,3.5
25-05-1998,0,23,17,20,1.62,91,91,3.8
26-05-1998,4.06,25,18,21.5,1.88,91,91,3.4
27-05-1998,0,24,17,20.5,1.87,91,70,4
28-05-1998,0,24,18,21,1.62,82,91,3.6
29-05-1998,0,24,15,19.5,2.37,81,82,3.7
30-05-1998,0,24,14,19,2.62,81,68,3.3
31-05-1998,0,24,15,19.5,2.37,81,82,3
01-06-1998,2.03,26,13,19.5,3.38,80,78,2.4
02-06-1998,9.91,24,17,20.5,1.75,81,82,3.1
03-06-1998,11.94,23,17,20,1.5,90,75,3.7
04-06-1998,2.03,22,16,19,1.5,90,70,3.1
05-06-1998,3.05,23,18,20.5,1.25,81,82,3.4
06-06-1998,1.02,23,14,18.5,2.25,81,82,3
07-06-1998,11.68,24,17,20.5,1.75,73,74,2.5
08-06-1998,0,24,19,21.5,1.25,90,75,4.1
09-06-1998,1.02,23,16,19.5,1.75,100,100,4.8
10-06-1998,14.99,21,18,19.5,0.75,90,100,4.5
11-06-1998,23.11,19,18,18.5,0.25,100,100,4.9
12-06-1998,22.1,19,18,18.5,0.25,100,100,5.6
13-06-1998,5.08,19,18,18.5,0.25,100,100,4.5
14-06-1998,20.57,19,18,18.5,0.25,90,100,4
15-06-1998,13.97,19,17,18,0.5,90,100,3.7
16-06-1998,10.92,20,17,18.5,0.75,90,90,3.9
17-06-1998,17.02,19,18,18.5,0.25,100,100,4.9
18-06-1998,35.31,17,16,16.5,0.25,100,100,3.2
19-06-1998,22.1,20,16,18,1,100,90,4
20-06-1998,33.27,19,17,18,0.5,100,100,4.9
21-06-1998,11.94,17,17,17,2.37,100,100,5.5
22-06-1998,45.47,18,18,18,2.51,100,100,6
23-06-1998,47.5,18,18,18,1.49,100,100,7
24-06-1998,37.34,18,15,16.5,0.75,100,100,6.8
25-06-1998,70.87,17,16,16.5,0.25,100,100,6.9
26-06-1998,94.23,17,17,17,4.64,100,100,8
27-06-1998,84.07,17,17,17,2.74,100,100,7.2
28-06-1998,134.87,17,16,16.5,0.25,100,100,7
29-06-1998,122.68,17,17,17,0.1,100,100,7.7
30-06-1998,145.03,17,17,17,0.1,100,100,7.2
01-07-1998,86.11,17,15,16,0.5,100,100,8
02-07-1998,88.14,17,17,17,1.43,100,100,6.9
03-07-1998,60.71,17,17,17,0.1,100,100,7.4
04-07-1998,83.06,17,17,17,3.99,100,100,5.9
05-07-1998,31.5,16,15,15.5,0.25,100,100,5.7
06-07-1998,21.08,17,17,17,3.46,100,90,5.3
07-07-1998,0,17,17,17,0.71,89,90,6.2
08-07-1998,3.05,17,17,17,2.4,100,100,6.2
09-07-1998,11.94,18,17,17.5,0.25,100,100,5.1
10-07-1998,20.57,18,16,17,0.5,100,100,5.1
11-07-1998,78.23,18,17,17.5,0.25,100,100,5.9
12-07-1998,116.59,18,18,18,0.1,100,100,5.5
13-07-1998,23.11,18,18,18,0.1,100,91,3.9
14-07-1998,4.06,20,15,17.5,1.25,90,82,3.4
15-07-1998,4.06,22,16,19,1.5,81,81,3.1
16-07-1998,0,21,16,18.5,1.25,90,81,2.8
17-07-1998,1.02,22,17,19.5,1.25,90,91,3.5
18-07-1998,3.05,20,16,18,1,100,82,2.3
19-07-1998,45.47,23,11,17,0.1,90,91,2.6
20-07-1998,12.95,18,17,17.5,0.25,100,100,3.3
21-07-1998,8.89,18,17,17.5,0.25,100,90,3.9
22-07-1998,2.03,18,16,17,0.5,90,90,3.7
23-07-1998,13.97,20,16,18,1,100,90,4
24-07-1998,4.06,20,15,17.5,1.25,89,90,4.2
25-07-1998,56.9,21,15,18,1.5,89,80,4.8
26-07-1998,31.5,18,16,17,0.5,100,100,4.1
27-07-1998,34.29,23,12,17.5,2.36,100,100,5.1
28-07-1998,49.53,17,17,17,0.63,100,100,5.5
29-07-1998,136.91,17,16,16.5,0.25,100,100,4.9
30-07-1998,84.07,17,17,17,0.36,100,100,5.5
31-07-1998,74.68,17,17,17,1.73,100,91,4.1
01-08-1998,2.03,21,16,18.5,1.25,90,81,2.9
02-08-1998,0,22,16,19,1.5,91,90,2.3
03-08-1998,6.1,23,15,19,2,90,91,2.1
04-08-1998,19.05,22,18,20,1,100,91,2.5
05-08-1998,30.48,21,17,19,1,90,90,3.4
06-08-1998,8.89,21,17,19,1,100,100,3.6
07-08-1998,8.89,20,17,18.5,0.75,90,100,4.1
08-08-1998,29.46,20,18,19,0.5,100,100,4.3
09-08-1998,33.27,19,18,18.5,0.25,100,100,4.4
10-08-1998,34.29,17,17,17,0.1,100,100,5.1
11-08-1998,44.45,17,17,17,0.11,100,100,4.9
12-08-1998,29.46,19,17,18,0.5,100,90,5.3
13-08-1998,4.06,19,16,17.5,0.75,100,90,3.7
14-08-1998,2.03,21,16,18.5,1.25,90,82,3
15-08-1998,3.05,24,18,21,1.5,100,90,1.9
16-08-1998,50.8,24,16,20,2,100,91,2.2
17-08-1998,1.02,21,17,19,1,100,90,2.3
18-08-1998,6.1,22,17,19.5,1.25,100,91,2.9
19-08-1998,13.97,22,16,19,1.5,100,100,3.2
20-08-1998,11.94,20,18,19,0.5,100,100,3.5
21-08-1998,10.92,20,17,18.5,0.75,100,100,3.1
22-08-1998,11.94,20,17,18.5,0.75,100,100,2.8
23-08-1998,1.02,20,17,18.5,0.75,90,100,2.1
24-08-1998,56.9,21,17,19,1,100,100,2.8
25-08-1998,50.8,21,16,18.5,1.25,100,100,3.7
26-08-1998,12.95,18,16,17,0.5,100,90,3.5
27-08-1998,2.03,24,11,17.5,3.25,89,90,2.9
28-08-1998,0,21,13,17,2,89,90,2.8
29-08-1998,0,20,15,17.5,1.25,89,81,3
30-08-1998,0,21,15,18,1.5,89,90,3.1
31-08-1998,0,21,14,17.5,1.75,80,81,2.7
01-09-1998,11.94,24,16,20,2,100,90,3.3
02-09-1998,4.06,20,17,18.5,0.85,100,81,2.8
03-09-1998,8.89,21,17,19,1.11,90,81,3.2
04-09-1998,7.87,21,17,19,1.11,90,90,2.9
05-09-1998,24.13,21,16,18.5,1.36,90,90,3
06-09-1998,21.08,19,17,18,0.6,90,90,2.8
07-09-1998,13.97,18,17,17.5,0.34,100,100,3.6
08-09-1998,17.02,18,17,17.5,0.34,100,100,3.6
09-09-1998,61.72,18,18,18,1.73,100,100,4
10-09-1998,23.11,27,7,17,0.65,80,73,4.2
11-09-1998,13.97,20,16,18,1.1,100,100,3.3
12-09-1998,9.91,18,17,17.5,0.34,100,100,3.9
13-09-1998,24.13,18,16,17,0.59,100,90,4.4
14-09-1998,29.46,18,16,17,0.59,100,100,4.6
15-09-1998,18.03,18,17,17.5,0.34,100,100,5
16-09-1998,58.67,18,17,17.5,0.34,100,100,3.9
17-09-1998,12.95,17,17,17,0.1,100,100,3.2
18-09-1998,4.06,18,14,16,1.09,80,90,3.1
19-09-1998,0,21,12,16.5,2.36,90,90,3.8
20-09-1998,0,21,12,16.5,2.36,81,81,4
21-09-1998,4.06,21,12,16.5,2.36,90,90,3.9
22-09-1998,3.05,20,14,17,1.6,90,66,3.4
23-09-1998,16,23,18,20.5,1.37,100,100,3.2
24-09-1998,55.88,20,15,17.5,1.35,100,80,3.2
25-09-1998,2.03,19,16,17.5,0.85,80,90,2.6
26-09-1998,3.05,22,17,19.5,1.36,100,100,3.2
27-09-1998,2.03,20,14,17,1.6,90,90,2.6
28-09-1998,2.03,21,17,19,1.11,90,73,2.6
29-09-1998,28.45,22,17,19.5,1.36,100,100,3.5
30-09-1998,19.05,18,17,17.5,0.34,100,73,2.5
01-10-1998,0,21,14,17.5,1.86,89,91,2.9
02-10-1998,10.92,23,16,19.5,1.92,100,90,2.9
03-10-1998,8.89,20,16,18,1.15,100,100,3.5
04-10-1998,3.05,21,14,17.5,1.91,90,90,4
