YPH,Tmin,Tmax,RH830,RH1430,RF,Rday,S,Sday,W,S830,S1430,Sm,ETo,clud,Kc,erf,Tphoto,Tnicto
621.23,18.87383513,25.1265233,91.7702509,84.55483871,1180.8,31,5.133333333,85,1.337616875,17.89362274,18.1000006,0.907507724,92.69530466,3.575944265,106.5996004,944.8,23.56335125,20.43700717
739.58,13.44482847,28.10929339,88.23020993,71.88625192,113.6,5,7.24,90,1.340380886,16.5960953,16.79533227,0.82837347,107.4547656,1.234748013,123.5729805,91.2,24.44317716,17.1109447
834.55,13.35663082,29.77849462,88.14659498,75.03476703,217,38,3.576666667,68,1.367361694,12.54088297,12.73224223,0.8007274,106.6895494,0.719390937,122.6929818,173.6,25.67302867,17.46209677
723.51,16.97132616,24.49103943,94.16702509,88.99749104,2170,72,1.463333333,36,1.38305504,13.36256316,13.56102044,0.90320046,72.25342779,3.045475389,83.09144196,1736,22.61111111,18.85125448
612.06,17.66200717,25.83189964,92.39784946,87.29247312,1005.6,37,3.403333333,66,1.377199718,16.60262808,16.812228,0.920460466,83.0845476,2.81991947,95.54722974,804.8,23.78942652,19.70448029
690.14,11.5655914,27.84623656,88.01075269,66.6344086,175.8,8,7.146666667,90,1.339571855,14.95397515,15.1547722,0.828547455,106.592145,0.893687833,122.5809668,140.8,23.77607527,15.63575269
730.3,14.9,29.06666667,87.33333333,73,281,19,5.493333333,91,1.34888625,11.57133489,11.76082597,0.769033889,115.2484449,1.12879625,132.5357116,224.8,25.525,18.44166667
605.76,17.9,24.16666667,94.66666667,90,2311.2,82,0.95,26,1.38548625,15.46379259,15.66231481,0.905701111,67.71570288,3.65133563,77.87305831,1848,22.6,19.46666667
554.76,16,26.66666667,91,83,934.8,45,3.37,69,1.3686375,16.53057778,16.73925926,0.909207222,85.84547422,1.871174515,98.72229536,747.2,24,18.66666667
579.26,10.3,28.53333333,88,64,34.8,3,6.9,89,1.34584125,13.2047037,13.40212963,0.803058889,107.5656118,0.705133573,123.7004535,28,23.975,14.85833333
580.68,16.23333333,28.23333333,90,74.33333333,364,17,5.286666667,88,1.37011125,11.4773037,11.66953704,0.777871111,110.4384498,1.601887061,127.0042173,291.2,25.23333333,19.23333333
675.18,17.56666667,23.73333333,94.33333333,87.33333333,1759.4,71,1.486666667,48,1.37539875,16.07837037,16.28064815,0.903012778,70.97296567,3.629877283,81.61891052,1408,22.19166667,19.10833333
